,year,gw_codes,country,armedforces_share,armedforces_share_id,milex_share,milex_share_id,corruption,corruption_id,effectiveness,effectiveness_id,polvio,polvio_id,regu,regu_id,law,law_id,account,account_id,tax,tax_id,broadband,broadband_id,telephone,telephone_id,internet_use,internet_use_id,mobile,mobile_id,polyarchy,libdem,libdem_id,partipdem,delibdem,egaldem,civlib,phyvio,pollib,privlib,execon,execon_id,exgender,exgender_id,exgeo,exgeo_id,expol,expol_id,exsoc,exsoc_id,shutdown,shutdown_id,filter,filter_id,tenure_months,tenure_months_id,dem_duration,dem_duration_id,elections,elections_id,lastelection,lastelection_id
58,2012,20,Canada,0.341400277030807,0,1.11840459807104,0,1.91890442371368,0,1.75697004795074,0,1.11301624774933,0,1.70719468593597,0,1.75642120838165,0,1.43750536441803,0,11.6644273631038,0,33.4739,0,50.8,0,83.0,0,79.3757,0,0.807,0.737,0,0.556,0.7,0.689,0.939,0.956,0.929,0.941,0.075,0,0.063,0,0.081,0,0.031,0,0.072,0,1.873,0,2.025,0,83.0,0,4.406719,0,0,0,2.995732,0
59,2013,20,Canada,0.336148005813467,0,1.00236720047397,0,1.87937796115875,0,1.78074109554291,0,1.06142175197601,0,1.72989094257355,0,1.74750757217407,0,1.45344030857086,0,11.6235045990299,0,34.2683,0,47.9,0,85.8,0,80.3549,0,0.816,0.746,0,0.56,0.708,0.693,0.944,0.974,0.936,0.93,0.07,0,0.063,0,0.081,0,0.031,0,0.069,0,1.873,0,2.025,0,95.0,0,4.41884,0,0,0,3.465736,0
60,2014,20,Canada,0.358257746647573,0,0.989925299438869,0,1.83219265937805,0,1.75371766090393,0,1.17550384998322,0,1.83872532844543,0,1.88629722595215,0,1.41233158111572,0,11.8083790792206,0,35.2694,0,46.0,0,87.1,0,80.7902,0,0.813,0.741,0,0.558,0.707,0.691,0.943,0.974,0.934,0.93,0.07,0,0.055,0,0.081,0,0.031,0,0.069,0,1.873,0,2.025,0,107.0,0,4.430817,0,0,0,3.78419,0
61,2015,20,Canada,0.342536207092012,0,1.15270937445521,0,1.84565019607544,0,1.7309353351593,0,1.26233685016632,0,1.70605802536011,0,1.8071414232254,0,1.46729922294617,0,12.3898109063213,0,36.4699,0,43.4,0,90.0,0,82.7674,0,0.816,0.745,0,0.564,0.708,0.687,0.945,0.974,0.938,0.934,0.069,0,0.053,0,0.081,0,0.031,0,0.069,0,1.873,0,2.025,0,2.0,0,4.442651,0,1,0,1.098612,0
62,2016,20,Canada,0.339922337565845,0,1.16416156719089,0,1.94446551799774,0,1.7445410490036,0,1.24041163921356,0,1.72741413116455,0,1.8009147644043,0,1.44561123847961,0,12.496562633144,0,36.8233,0,41.7,0,91.2,0,84.5919,0,0.843,0.774,0,0.59,0.77,0.72,0.943,0.974,0.938,0.926,0.069,0,0.052,0,0.081,0,0.031,0,0.069,0,1.873,0,2.025,0,14.0,0,4.454347,0,0,0,2.70805,0
63,2017,20,Canada,0.357224065371607,0,1.35189646465708,0,1.88144600391388,0,1.81557297706604,0,1.08968114852905,0,1.87965595722198,0,1.76343929767609,0,1.47808432579041,0,12.6120166809848,0,37.8277,0,39.3,0,92.7,0,86.1024,0,0.847,0.777,0,0.596,0.769,0.736,0.935,0.969,0.944,0.906,0.067,0,0.052,0,0.081,0,0.031,0,0.072,0,1.873,0,2.025,0,26.0,0,4.465908,0,0,0,3.295837,0
64,2018,20,Canada,0.355052684129635,0,1.3176781061648,0,1.79020822048187,0,1.67513394355774,0,0.963971078395844,0,1.69941985607147,0,1.71514165401459,0,1.50241100788116,0,13.0576846693075,0,38.7334,0,37.1,0,94.6,0,89.0495,0,0.847,0.773,0,0.598,0.769,0.736,0.936,0.969,0.945,0.908,0.067,0,0.052,0,0.081,0,0.031,0,0.066,0,1.873,0,2.025,0,38.0,0,4.477337,0,0,0,3.663562,0
65,2019,20,Canada,0.34616324914595,0,1.28451224366918,0,1.72989678382874,0,1.69731068611145,0,0.994933545589447,0,1.71000242233276,0,1.71977615356445,0,1.43030834197998,0,12.7416889014909,0,40.0768,0,36.0,0,91.9,0,90.9589,0,0.863,0.781,0,0.612,0.794,0.747,0.941,0.969,0.959,0.906,0.071,0,0.044,0,0.069,0,0.02,0,0.048,0,1.873,0,2.025,0,50.0,0,4.488636,0,1,0,1.098612,0
66,2020,20,Canada,0.351128167486965,0,1.40083568623706,0,1.56571280956268,0,1.59831285476685,0,1.01318228244781,0,1.5925897359848,0,1.61910331249237,0,1.47166883945465,0,13.5033320933869,0,40.795,0,34.9,0,92.3,0,84.7748,0,0.858,0.761,0,0.608,0.764,0.751,0.94,0.969,0.951,0.909,0.136,0,0.07,0,0.084,0,0.058,0,0.063,0,1.873,0,1.574,0,62.0,0,4.49981,0,0,0,2.70805,0
67,2021,20,Canada,0.351128167486965,1,1.26729446473527,0,1.61626875400543,0,1.5614572763443,0,0.962336957454681,0,1.61376404762268,0,1.59289026260376,0,1.44535887241364,0,13.1224529874825,0,41.6931,0,31.7,0,93.9,0,87.4056,0,0.853,0.766,0,0.604,0.734,0.747,0.941,0.969,0.947,0.92,0.16,0,0.086,0,0.089,0,0.092,0,0.091,0,1.873,0,1.909,0,62.0,1,4.49981,1,0,1,2.70805,1
68,2022,20,Canada,0.351128167486965,1,1.19577775821206,0,1.65857303142548,0,1.56661772727966,0,0.780681550502777,0,1.67709279060364,0,1.56462013721466,0,1.44002974033356,0,12.6566325492645,0,42.1792,0,29.4,0,94.0,0,91.2387,0,0.855,0.759,0,0.606,0.719,0.689,0.915,0.969,0.942,0.846,0.195,0,0.109,0,0.114,0,0.117,0,0.084,0,0.894,0,1.041,0,62.0,1,4.49981,1,0,1,2.70805,1
69,2023,20,Canada,0.351128167486965,1,1.29300145446276,0,1.67150104045868,0,1.51680326461792,0,0.822420537471771,0,1.64471042156219,0,1.47300565242767,0,1.4796462059021,0,13.8086310974467,0,42.5242,0,27.7,0,94.0,0,94.1497,0,0.856,0.755,0,0.605,0.713,0.688,0.907,0.921,0.945,0.87,0.195,0,0.109,0,0.114,0,0.117,0,0.084,0,1.758,0,1.041,0,62.0,1,4.49981,1,0,1,2.70805,1
70,1989,40,Cuba,6.78614702907281,1,3.38096005154639,1,0.289152532815933,1,-0.908112823963165,1,0.231270432472229,1,-1.10011386871338,1,-1.13681089878082,1,-1.42548000812531,1,5.433144752075929,1,0.0172407,1,2.88877741,0,0.0,1,0.0,0,0.072,0.034,0,0.066,0.065,0.226,0.227,0.546,0.031,0.085,0.094,0,0.105,0,0.401,0,0.726,0,0.188,0,-0.858,1,-3.311,1,372.0,0,0.0,0,0,0,3.663562,0
71,1990,40,Cuba,6.78614702907281,0,3.38096005154639,1,0.289152532815933,1,-0.908112823963165,1,0.231270432472229,1,-1.10011386871338,1,-1.13681089878082,1,-1.42548000812531,1,5.433144752075929,1,0.0172407,1,3.17,0,0.0,0,0.0,0,0.072,0.034,0,0.065,0.053,0.226,0.227,0.546,0.031,0.085,0.128,0,0.09,0,0.41,0,0.741,0,0.188,0,-0.858,1,-3.311,1,384.0,0,0.0,0,0,0,3.931826,0
72,1991,40,Cuba,6.73381893917185,0,3.38096005154639,1,0.289152532815933,1,-0.908112823963165,1,0.231270432472229,1,-1.10011386871338,1,-1.13681089878082,1,-1.42548000812531,1,5.433144752075929,1,0.0172407,1,3.16,0,1.834e-05,1,0.0,0,0.072,0.034,0,0.064,0.053,0.226,0.227,0.546,0.031,0.085,0.128,0,0.09,0,0.41,0,0.768,0,0.188,0,-0.858,1,-3.311,1,396.0,0,0.0,0,0,0,4.143135,0
73,1992,40,Cuba,3.94869138111235,0,3.38096005154639,1,0.289152532815933,1,-0.908112823963165,1,0.231270432472229,1,-1.10011386871338,1,-1.13681089878082,1,-1.42548000812531,1,5.433144752075929,1,0.0172407,1,3.12,0,3.668e-05,1,0.002169932,0,0.072,0.035,0,0.063,0.053,0.226,0.231,0.546,0.031,0.1,0.128,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,1,-3.311,1,408.0,0,0.0,0,0,0,4.317488,0
74,1993,40,Cuba,3.94619821009469,0,3.38096005154639,1,0.289152532815933,1,-0.908112823963165,1,0.231270432472229,1,-1.10011386871338,1,-1.13681089878082,1,-1.42548000812531,1,5.433144752075929,1,0.0172407,1,3.22,0,5.502e-05,1,0.004612149,0,0.103,0.039,0,0.067,0.057,0.231,0.232,0.546,0.033,0.1,0.126,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,1,-3.311,1,420.0,0,0.0,0,1,0,2.397895,0
75,1994,40,Cuba,3.13089278749647,0,3.38096005154639,1,0.289152532815933,1,-0.908112823963165,1,0.231270432472229,1,-1.10011386871338,1,-1.13681089878082,1,-1.42548000812531,1,5.433144752075929,1,0.0172407,1,3.21,0,7.336e-05,1,0.010581227,0,0.108,0.039,0,0.066,0.058,0.232,0.232,0.546,0.033,0.1,0.126,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,1,-3.311,1,432.0,0,0.0,0,0,0,3.135494,0
76,1995,40,Cuba,2.75161096836513,0,3.38096005154639,1,0.289152532815933,1,-0.908112823963165,1,0.231270432472229,1,-1.10011386871338,1,-1.13681089878082,1,-1.42548000812531,1,5.433144752075929,1,0.0172407,1,3.23,0,9.17e-05,0,0.017745518,0,0.108,0.039,0,0.065,0.058,0.231,0.237,0.546,0.033,0.116,0.126,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,1,-3.311,1,444.0,0,0.0,0,0,0,3.555348,0
77,1996,40,Cuba,2.61248733821788,0,3.38096005154639,1,0.289152532815933,0,-0.908112823963165,0,0.231270432472229,0,-1.10011386871338,0,-1.13681089878082,0,-1.42548000812531,0,8.735585506533555,1,0.0172407,1,3.25,0,0.0319,0,0.022138038,0,0.108,0.04,0,0.065,0.058,0.231,0.24,0.546,0.033,0.129,0.126,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,1,-3.311,1,456.0,0,0.0,0,0,0,3.850147,0
78,1997,40,Cuba,1.71935548109852,0,3.38096005154639,1,0.31688471138477303,1,-0.706281840801239,1,0.1195729109458625,1,-1.207866191864015,1,-1.0913370847702,1,-1.505126476287845,1,5.433144752075929,1,0.0172407,1,3.37,0,0.0682,0,0.027222812,0,0.108,0.041,0,0.065,0.058,0.231,0.244,0.546,0.035,0.134,0.126,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,1,-3.311,1,468.0,0,0.0,0,0,0,4.077538,0
79,1998,40,Cuba,1.7060755726691,0,3.38096005154639,1,0.344616889953613,0,-0.504450857639313,0,0.007875389419496,0,-1.31561851501465,0,-1.04586327075958,0,-1.58477294445038,0,8.91325236048067,1,0.0172407,1,3.51,0,0.227,0,0.036759914,0,0.113,0.042,0,0.066,0.058,0.232,0.247,0.546,0.034,0.147,0.126,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,1,-3.311,1,480.0,0,0.0,0,1,0,2.484907,0
80,1999,40,Cuba,1.95445416901094,0,3.38096005154639,1,0.35081288218498197,1,-0.436393201351166,1,0.128153960686177,1,-1.2698659300804152,1,-1.04785597324371,1,-1.6099675297737148,1,5.433144752075929,1,0.0172407,1,3.92,0,0.315,0,0.04639527,0,0.114,0.041,0,0.066,0.058,0.233,0.25,0.546,0.034,0.154,0.126,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,1,-3.311,1,492.0,0,0.0,0,0,0,3.178054,0
81,2000,40,Cuba,1.78705117522407,0,3.38096005154639,1,0.357008874416351,0,-0.368335545063019,0,0.248432531952858,0,-1.22411334514618,0,-1.04984867572784,0,-1.63516211509705,0,8.888626797740589,1,0.0172407,1,4.4,0,0.541,0,0.0588346,0,0.114,0.041,0,0.066,0.058,0.233,0.251,0.546,0.036,0.154,0.126,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,0,-3.311,0,504.0,0,0.0,0,0,0,3.583519,0
82,2001,40,Cuba,1.52204381302836,0,3.38096005154639,1,0.3792489767074585,1,-0.4763358235359195,1,0.2560383155941965,1,-1.2613906264305101,1,-1.111911475658415,1,-1.64189583063126,1,5.433144752075929,1,0.0172407,1,5.15,0,1.08,0,0.0769822,0,0.114,0.044,0,0.066,0.058,0.233,0.266,0.546,0.036,0.207,0.126,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,0,-3.311,0,516.0,0,0.0,0,0,0,3.871201,0
83,2002,40,Cuba,1.51398683687638,0,3.38096005154639,1,0.401489078998566,0,-0.58433610200882,0,0.263644099235535,0,-1.29866790771484,0,-1.17397427558899,0,-1.64862954616547,0,9.30329321383062,1,0.0172407,1,5.96,0,3.77,0,0.159706,0,0.114,0.044,0,0.066,0.058,0.233,0.266,0.546,0.036,0.207,0.126,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,0,-3.311,0,528.0,0,0.0,0,0,0,4.094345,0
84,2003,40,Cuba,1.50434787660778,0,3.38096005154639,1,0.22000153362751,0,-0.35368737578392,0,0.316652774810791,0,-1.45722651481628,0,-1.22319900989532,0,-1.78975963592529,0,9.0532071464975,1,0.0172407,1,6.46,0,5.24,0,0.315414,0,0.112,0.043,0,0.066,0.058,0.232,0.266,0.546,0.036,0.207,0.126,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,0,-3.311,0,540.0,0,0.0,0,1,0,2.484907,0
85,2004,40,Cuba,1.54468400090457,0,3.38096005154639,1,0.217612057924271,0,-0.454463213682175,0,0.355422109365463,0,-1.60239171981812,0,-1.10711979866028,0,-1.78558814525604,0,8.618037484702361,1,0.0172407,1,6.84,0,8.41,0,0.674425,0,0.112,0.043,0,0.066,0.058,0.222,0.266,0.546,0.036,0.207,0.152,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,0,-3.311,0,552.0,0,0.0,0,0,0,3.178054,0
86,2005,40,Cuba,1.54934584987328,0,3.38096005154639,1,0.268494963645935,0,-0.535868942737579,0,0.424785822629929,0,-1.31981468200684,0,-1.08653473854065,0,-1.8051575422287,0,8.47445950078979,1,0.0172407,1,7.6,0,9.74,0,1.2034,0,0.112,0.044,0,0.066,0.058,0.221,0.267,0.559,0.033,0.207,0.152,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,0,-3.311,0,564.0,0,0.0,0,0,0,3.583519,0
87,2006,40,Cuba,1.53377545083412,0,3.38096005154639,1,0.252376884222031,0,-0.242226630449295,0,0.474477261304855,0,-1.43240511417389,0,-0.763818800449371,0,-1.88721024990082,0,7.479785180601491,1,0.0172407,1,8.53,0,11.2,0,1.35403,0,0.112,0.043,0,0.066,0.058,0.221,0.267,0.559,0.034,0.207,0.152,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,0,-3.311,0,576.0,0,0.0,0,0,0,3.871201,0
88,2007,40,Cuba,1.52346008253946,0,3.38096005154639,1,0.301246494054794,0,-0.186341270804405,0,0.45094159245491,0,-1.56105935573578,0,-0.690431654453278,0,-1.85398316383362,0,7.493023846445336,1,0.0172407,0,9.35,0,11.7,0,1.75642,0,0.112,0.044,0,0.066,0.074,0.221,0.268,0.559,0.035,0.207,0.152,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,0,-3.311,0,588.0,0,0.0,0,0,0,4.094345,0
89,2008,40,Cuba,1.516808331908,0,3.38096005154639,1,0.262841045856476,0,-0.358942687511444,0,0.524226605892181,0,-1.49680125713348,0,-0.827655673027039,0,-1.80063891410828,0,7.724561890031705,1,0.0198906,0,9.64,0,12.9,0,2.93786,0,0.105,0.042,0,0.064,0.075,0.219,0.256,0.526,0.036,0.207,0.152,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,0,-3.311,0,11.0,0,0.0,0,1,0,2.484907,0
90,2009,40,Cuba,1.46827685750636,0,3.38096005154639,0,0.2748102247715,0,-0.336485356092453,0,0.356679856777191,0,-1.60246276855469,0,-0.712426066398621,0,-1.70388305187225,0,7.562169586543843,1,0.0255252,0,9.91,0,14.3,0,5.49953,0,0.167,0.051,0,0.075,0.087,0.239,0.27,0.56,0.036,0.208,0.152,0,0.09,0,0.41,0,0.768,0,0.201,0,-0.858,0,-3.311,0,23.0,0,0.0,0,0,0,3.178054,0
91,2010,40,Cuba,1.48153526299213,0,3.32685611242383,0,0.308642894029617,0,-0.334806829690933,0,0.349292427301407,0,-1.67191302776337,0,-0.722509026527405,0,-1.61688709259033,0,7.79693175602058,1,0.032804,0,10.3,0,15.9,0,8.87827,0,0.167,0.052,0,0.076,0.087,0.239,0.284,0.597,0.036,0.209,0.168,0,0.106,0,0.407,0,0.769,0,0.201,0,-0.858,0,-3.311,0,35.0,0,0.0,0,0,0,3.583519,0
92,2011,40,Cuba,1.47651038211698,0,3.08450500072474,0,0.26503998041153,0,-0.34895133972168,0,0.280382126569748,0,-1.62694549560547,0,-0.693881630897522,0,-1.61035680770874,0,7.5772342006644795,1,0.0391185,0,10.6,0,16.0,0,11.6368,0,0.167,0.053,0,0.072,0.087,0.239,0.284,0.582,0.036,0.227,0.168,0,0.106,0,0.407,0,0.769,0,0.201,0,-0.858,0,-3.311,0,47.0,0,0.0,0,0,0,3.871201,0
93,2012,40,Cuba,1.47150226348232,0,3.93759997812444,0,0.228043004870415,0,-0.376645594835281,0,0.307248294353485,0,-1.56115961074829,0,-0.708632588386536,0,-1.51460742950439,0,7.544467312154625,1,0.0443504,0,10.8,0,21.2,0,14.8776,0,0.167,0.053,0,0.072,0.091,0.239,0.296,0.598,0.036,0.24,0.168,0,0.106,0,0.407,0,0.769,0,0.201,0,-0.744,0,-3.311,0,59.0,0,0.0,0,0,0,4.094345,0
94,2013,40,Cuba,1.46676248219729,0,3.51272878104423,0,0.113214753568172,0,-0.410627126693726,0,0.370564639568329,0,-1.58073723316193,0,-0.6989426612854,0,-1.47876536846161,0,7.17255186679943,1,0.0474413,0,11.0,0,27.9,0,17.6639,0,0.169,0.059,0,0.07,0.091,0.235,0.33,0.605,0.04,0.34,0.168,0,0.101,0,0.407,0,0.769,0,0.189,0,-0.744,0,-3.028,0,71.0,0,0.0,0,1,0,2.397895,0
95,2014,40,Cuba,1.46407830550098,0,3.53600476096013,0,0.0627064630389214,0,-0.0352033153176308,0,0.544822037220001,0,-1.32481598854065,0,-0.654899537563324,0,-1.5449937582016,0,6.9212118758327765,1,0.0690515,0,11.2,0,29.1,0,22.4243,0,0.169,0.059,0,0.07,0.091,0.235,0.332,0.605,0.041,0.355,0.168,0,0.101,0,0.407,0,0.769,0,0.189,0,-0.744,0,-3.028,0,83.0,0,0.0,0,0,0,3.135494,0
96,2015,40,Cuba,1.45903051963324,0,3.08379144526184,0,0.0383789204061031,0,0.0027549096848815,0,0.634750008583069,0,-1.24927258491516,0,-0.718148410320282,0,-1.558025598526,0,7.022673717814998,1,0.0723455,0,11.5,0,37.3,0,29.5816,0,0.169,0.058,0,0.07,0.091,0.234,0.335,0.605,0.039,0.357,0.168,0,0.101,0,0.407,0,0.769,0,0.189,0,-0.744,0,-3.028,0,95.0,0,0.0,0,0,0,3.555348,0
97,2016,40,Cuba,1.45858488287853,0,3.07218792501319,0,0.135588765144348,0,-0.124649152159691,0,0.6731316447258,0,-1.35518074035645,0,-0.458859443664551,0,-1.5597608089447,0,6.333597410087686,1,0.128071,0,11.7,0,43.0,0,35.3989,0,0.17,0.058,0,0.07,0.083,0.233,0.301,0.528,0.045,0.331,0.173,0,0.101,0,0.407,0,0.769,0,0.196,0,-0.744,0,-3.028,0,107.0,0,0.0,0,0,0,3.850147,0
98,2017,40,Cuba,1.46979730914924,0,2.87240323946139,0,0.232622489333153,0,-0.198632568120956,0,0.638511061668396,0,-1.35148084163666,0,-0.449702054262161,0,-1.55219459533691,0,6.542348261223742,1,0.298155,0,12.0,0,57.1,0,41.0193,0,0.17,0.06,0,0.07,0.082,0.231,0.345,0.617,0.043,0.37,0.173,0,0.101,0,0.407,0,0.769,0,0.196,0,-0.744,0,-3.028,0,119.0,0,0.0,0,0,0,4.077538,0
99,2018,40,Cuba,1.47438889490284,0,2.87620737245072,0,0.134250968694687,0,-0.250103235244751,0,0.640602827072144,0,-1.47934222221375,0,-0.463792055845261,0,-1.45602405071259,0,6.404391934703947,1,0.880351,0,12.3,0,62.7,0,47.8602,0,0.178,0.062,0,0.074,0.104,0.23,0.323,0.542,0.063,0.351,0.181,0,0.101,0,0.407,0,0.769,0,0.196,0,-0.744,0,-3.028,0,131.0,0,0.0,0,1,0,2.302585,0
100,2019,40,Cuba,1.48368155274302,0,2.87620737245072,1,0.014878592453897,0,-0.17787978053093,0,0.610500574111938,0,-1.50501537322998,0,-0.340494513511658,0,-1.43960332870483,0,5.7248075213084775,1,1.63112,0,12.9,0,68.0,0,53.9383,0,0.181,0.063,0,0.085,0.103,0.244,0.312,0.519,0.065,0.353,0.159,0,0.101,0,0.373,0,0.769,0,0.196,0,-0.744,0,-3.028,0,143.0,0,0.0,0,1,0,2.397895,0
101,2020,40,Cuba,1.57136704591059,0,2.87620737245072,1,-0.153954476118088,0,-0.203988671302795,0,0.596146762371063,0,-1.53046345710754,0,-0.28538504242897,0,-1.41815936565399,0,5.068186492437665,1,2.07272,0,13.4,0,71.1,0,59.6059,0,0.179,0.061,0,0.085,0.104,0.245,0.313,0.538,0.049,0.346,0.15,0,0.101,0,0.364,0,0.769,0,0.206,0,-0.801,0,-3.226,0,155.0,0,0.0,0,0,0,3.135494,0
102,2021,40,Cuba,1.57136704591059,1,2.87620737245072,1,-0.0331758223474026,0,-0.249761372804642,0,0.392796009778976,0,-1.4544278383255,0,-0.419912159442902,0,-1.42197704315186,0,5.890471443624575,1,2.67323,0,13.8,0,67.6,0,63.8661,0,0.179,0.058,0,0.085,0.102,0.245,0.272,0.436,0.044,0.329,0.168,0,0.093,0,0.348,0,0.74,0,0.221,0,-1.368,0,-3.226,0,155.0,1,0.0,1,0,1,3.135494,1
103,2022,40,Cuba,1.57136704591059,1,2.87620737245072,1,-0.069265678524971,0,-0.350906133651733,0,0.491417795419693,0,-1.38185942173004,0,-0.461449682712555,0,-1.33931243419647,0,5.858827958580968,1,2.892,0,14.2,0,68.3,0,68.718,0,0.179,0.058,0,0.085,0.102,0.237,0.269,0.432,0.042,0.33,0.182,0,0.089,0,0.352,0,0.77,0,0.227,0,-1.368,0,-3.226,0,155.0,1,0.0,1,0,1,3.135494,1
104,2023,40,Cuba,1.57136704591059,1,2.87620737245072,1,-0.0550908595323563,0,-0.475527822971344,0,0.384215950965881,0,-1.50136196613312,0,-0.453039199113846,0,-1.24890899658203,0,5.944223194874655,1,2.97118,0,14.4,0,71.3,0,69.5768,0,0.176,0.058,0,0.082,0.102,0.233,0.295,0.506,0.036,0.339,0.222,0,0.114,0,0.488,0,0.77,0,0.27,0,-1.608,0,-2.011,0,155.0,1,0.0,1,0,1,3.135494,1
105,1989,41,Haiti,0.300720564061562,1,0.0827735623003195,0,-1.1732771396637,1,-0.998445451259613,1,-0.756698846817017,1,-0.912984549999237,1,-1.3873907327652,1,-0.68902987241745,1,5.433144752075929,1,0.0,1,0.622037124,0,0.0,1,0.0,0,0.204,0.069,0,0.105,0.104,0.061,0.481,0.436,0.501,0.508,0.92,0,0.652,0,0.852,0,0.333,0,0.697,0,1.251,1,2.178,1,16.0,0,0.0,0,0,0,3.178054,0
106,1990,41,Haiti,0.300720564061562,0,0.0930058157330885,0,-1.1732771396637,1,-0.998445451259613,1,-0.756698846817017,1,-0.912984549999237,1,-1.3873907327652,1,-0.68902987241745,1,5.433144752075929,1,0.0,1,0.657,0,0.0,0,0.0,0,0.198,0.074,0,0.104,0.144,0.066,0.521,0.547,0.506,0.507,0.917,0,0.624,0,0.852,0,0.296,0,0.682,0,1.251,1,2.178,1,10.0,0,0.0,0,1,0,0.0,0
107,1991,41,Haiti,0.296212917845347,0,0.102727272727273,0,-1.1732771396637,1,-0.998445451259613,1,-0.756698846817017,1,-0.912984549999237,1,-1.3873907327652,1,-0.68902987241745,1,5.433144752075929,1,0.0,1,0.643,0,0.0012466666666666665,1,0.0,0,0.328,0.161,0,0.194,0.187,0.107,0.549,0.577,0.595,0.474,0.914,0,0.609,0,0.853,0,0.328,0,0.682,0,1.251,1,2.178,1,4.0,0,0.0,0,0,0,2.564949,0
108,1992,41,Haiti,0.29171698784707,0,0.110963715046605,0,-1.1732771396637,1,-0.998445451259613,1,-0.756698846817017,1,-0.912984549999237,1,-1.3873907327652,1,-0.68902987241745,1,5.433144752075929,1,0.0,1,0.631,0,0.002493333333333333,1,0.0,0,0.175,0.076,0,0.086,0.122,0.058,0.374,0.443,0.402,0.268,0.924,0,0.633,0,0.853,0,0.328,0,0.682,0,1.251,1,2.178,1,16.0,0,0.0,0,0,0,3.218876,0
109,1993,41,Haiti,0.287204879036485,0,0.0934226399919574,0,-1.1732771396637,1,-0.998445451259613,1,-0.756698846817017,1,-0.912984549999237,1,-1.3873907327652,1,-0.68902987241745,1,5.433144752075929,1,0.0,1,0.618,0,0.0037399999999999994,1,0.0,0,0.203,0.082,0,0.093,0.11,0.064,0.374,0.443,0.402,0.268,0.924,0,0.633,0,0.853,0,0.328,0,0.682,0,1.251,1,2.178,1,28.0,0,0.0,0,0,0,3.610918,0
110,1994,41,Haiti,0.265314687421749,1,0.0742775407292475,0,-1.1732771396637,1,-0.998445451259613,1,-0.756698846817017,1,-0.912984549999237,1,-1.3873907327652,1,-0.68902987241745,1,5.433144752075929,1,0.0,1,0.674,0,0.004986666666666666,1,0.0,0,0.227,0.1,0,0.096,0.129,0.073,0.403,0.471,0.429,0.305,0.921,0,0.629,0,0.853,0,0.328,0,0.682,0,1.251,1,2.178,1,3.0,0,0.1541507,0,0,0,3.89182,0
111,1995,41,Haiti,0.243424495807013,0,0.0819197504607968,0,-1.1732771396637,1,-0.998445451259613,1,-0.756698846817017,1,-0.912984549999237,1,-1.3873907327652,1,-0.68902987241745,1,5.433144752075929,1,0.0,1,0.793,0,0.006233333333333333,1,0.0,0,0.349,0.232,0,0.173,0.22,0.12,0.702,0.809,0.646,0.665,0.909,0,0.615,0,0.853,0,0.3,0,0.682,0,1.251,1,2.178,1,15.0,0,0.7731899,0,1,0,0.0,0
112,1996,41,Haiti,0.239879648953268,0,0.07905215839125161,1,-1.1732771396637,0,-0.998445451259613,0,-0.756698846817017,0,-0.912984549999237,0,-1.3873907327652,0,-0.68902987241745,0,6.29408718695815,1,0.0,1,0.778,0,0.00748,0,0.0,0,0.428,0.269,0,0.242,0.29,0.145,0.706,0.809,0.664,0.665,0.909,0,0.615,0,0.853,0,0.3,0,0.682,0,1.251,1,2.178,1,11.0,0,1.15268,0,0,0,2.564949,0
113,1997,41,Haiti,0.185668172491809,0,0.07618456632170642,1,-1.1699821352958701,1,-1.0859829485416417,1,-0.8495700657367711,1,-0.9337323009967804,1,-1.40629005432129,1,-0.651636451482773,1,5.433144752075929,1,0.0,1,0.764,0,0.01574,1,0.0,0,0.438,0.277,0,0.252,0.296,0.147,0.741,0.878,0.697,0.665,0.909,0,0.615,0,0.853,0,0.3,0,0.682,0,1.251,1,2.178,1,23.0,0,1.427116,0,0,0,3.218876,0
114,1998,41,Haiti,0.176205361031486,0,0.07331697425216122,1,-1.16668713092804,0,-1.17352044582367,0,-0.942441284656525,0,-0.954480051994324,0,-1.42518937587738,0,-0.614243030548096,0,6.46789887404929,1,0.0,1,0.812,0,0.024,0,0.124055688,0,0.439,0.28,0,0.252,0.302,0.147,0.741,0.878,0.697,0.665,0.909,0,0.615,0,0.853,0,0.3,0,0.682,0,1.251,1,2.178,1,35.0,0,1.642228,0,0,0,3.610918,0
